group_num,arabic_num,dots_num,pshare_conf1,c1_agreement,participant_sharing,c1,conf1,c2,conf2,correct_resp,c1_acc,c2_acc,conf_update,source_info,update,p_num,group_affiliation,resentie_v,resentie_r,attach_r,attach_v,identif_v,identif_r,favoritism_score,percent_agree_pshare,accuracy_over_time,percent_pshare_accuracy,percent_agree_pshare_accurate,scaled_update,trial_number,actual_p_num,local_percent_pshare_accuracy,local_percent_agree_pshare,local_accuracy_over_time,local_percent_agree_pshare_accurate,prefered_group
8,59.0,60.0,40,agree,3,0,5,0,30,1,0,0,25,outgroup,0,2,green,60,50,10,40,40,5,75,0.8,0.5667,0.6,0.5,0.2631578947368421,29,2,0.6,0.8,0.5556,0.5,1
8,54.0,50.0,20,disagree,3,0,60,0,50,0,1,1,-10,outgroup,0,2,green,60,50,10,40,40,5,75,0.7273,0.5806,0.5455,0.4545,-0.16666666666666666,30,2,0.5556,0.7778,0.4444,0.4444,1
8,61.0,59.0,50,agree,1,1,20,1,50,0,0,0,30,ingroup,0,2,green,60,50,10,40,40,5,75,0.8889,0.5455,0.3333,0.3333,0.375,32,2,0.3333,0.8889,0.5556,0.3333,1
8,71.0,72.0,30,agree,4,1,30,1,30,1,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.6,0.5429,0.6,0.4,0.0,34,2,0.6,0.6,0.4444,0.4,1
8,56.0,61.0,30,agree,3,1,70,1,70,1,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.75,0.5556,0.5833,0.5,0.0,35,2,0.5556,0.6667,0.4444,0.4444,1
8,60.0,61.0,50,agree,1,1,80,1,80,1,1,1,0,ingroup,0,2,green,60,50,10,40,40,5,75,0.9,0.5676,0.4,0.4,0.0,36,2,0.4,0.9,0.4444,0.4,1
8,50.0,48.0,20,disagree,3,0,5,0,5,0,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.6923,0.5789,0.5385,0.4615,0.0,37,2,0.5556,0.7778,0.5556,0.5556,1
8,69.0,63.0,10,disagree,1,0,0,1,0,0,1,0,0,ingroup,1,2,green,60,50,10,40,40,5,75,0.8182,0.5641,0.3636,0.3636,0.0,38,2,0.4444,0.8889,0.5556,0.4444,1
8,65.0,56.0,20,agree,4,0,30,0,30,0,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.6667,0.5854,0.6667,0.5,0.0,40,2,0.6667,0.6667,0.5556,0.5,1
8,60.0,64.0,60,agree,1,1,10,1,30,1,1,1,20,ingroup,0,2,green,60,50,10,40,40,5,75,0.8333,0.5952,0.4167,0.4167,0.2222222222222222,41,2,0.4444,0.7778,0.6667,0.4444,1
8,62.0,61.0,20,disagree,4,0,30,0,10,0,1,1,-20,outgroup,0,2,green,60,50,10,40,40,5,75,0.5714,0.5778,0.5714,0.4286,-0.6666666666666666,44,2,0.5714,0.5714,0.6667,0.4286,1
8,59.0,62.0,40,disagree,3,1,20,1,10,1,1,1,-10,outgroup,0,2,green,60,50,10,40,40,5,75,0.6429,0.587,0.5,0.4286,-0.5,45,2,0.5556,0.7778,0.6667,0.5556,1
8,60.0,59.0,40,agree,3,0,5,0,20,0,1,1,15,outgroup,0,2,green,60,50,10,40,40,5,75,0.6667,0.5833,0.5333,0.4667,0.15789473684210525,47,2,0.5556,0.6667,0.5556,0.5556,1
8,60.0,63.0,10,agree,4,1,50,1,50,1,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.625,0.5918,0.625,0.5,0.0,48,2,0.625,0.625,0.6667,0.5,1
8,58.0,59.0,30,agree,3,0,10,0,20,1,0,0,10,outgroup,0,2,green,60,50,10,40,40,5,75,0.6875,0.58,0.5,0.4375,0.1111111111111111,49,2,0.5556,0.6667,0.6667,0.5556,1
8,49.0,54.0,20,disagree,3,0,70,0,50,1,0,0,-20,outgroup,0,2,green,60,50,10,40,40,5,75,0.6471,0.5686,0.5294,0.4118,-0.2857142857142857,50,2,0.4444,0.6667,0.5556,0.4444,1
8,59.0,63.0,60,agree,3,1,70,1,70,1,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.6667,0.5849,0.5556,0.4444,0.0,52,2,0.4444,0.5556,0.5556,0.3333,1
8,69.0,65.0,100,agree,1,1,30,1,50,0,0,0,20,ingroup,0,2,green,60,50,10,40,40,5,75,0.8462,0.5741,0.3846,0.3846,0.2857142857142857,53,2,0.5556,0.7778,0.6667,0.5556,1
8,56.0,59.0,10,disagree,1,1,10,1,5,1,1,1,-5,ingroup,0,2,green,60,50,10,40,40,5,75,0.7857,0.5818,0.3571,0.3571,-0.5,54,2,0.4444,0.7778,0.5556,0.4444,1
8,64.0,69.0,80,agree,1,1,20,1,50,1,1,1,30,ingroup,0,2,green,60,50,10,40,40,5,75,0.8,0.5893,0.4,0.4,0.375,55,2,0.3333,0.6667,0.5556,0.3333,1
8,56.0,59.0,30,agree,3,1,20,1,30,1,1,1,10,outgroup,0,2,green,60,50,10,40,40,5,75,0.6842,0.5965,0.5789,0.4737,0.125,56,2,0.4444,0.5556,0.6667,0.3333,1
8,48.0,47.0,20,agree,4,0,10,0,20,0,1,1,10,outgroup,0,2,green,60,50,10,40,40,5,75,0.6667,0.6034,0.6667,0.5556,0.1111111111111111,57,2,0.6667,0.6667,0.6667,0.5556,1
8,68.0,66.0,20,agree,4,1,70,1,70,0,0,0,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.7,0.5932,0.6,0.5,0.0,58,2,0.6,0.7,0.6667,0.5,1
8,58.0,60.0,40,disagree,3,1,50,1,30,1,1,1,-20,outgroup,0,2,green,60,50,10,40,40,5,75,0.65,0.6066,0.55,0.45,-0.4,60,2,0.5556,0.5556,0.7778,0.4444,1
8,74.0,73.0,10,agree,4,0,40,0,40,0,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.7273,0.6129,0.6364,0.5455,0.0,61,2,0.5556,0.7778,0.7778,0.5556,1
8,54.0,55.0,5,disagree,1,1,10,0,10,1,1,0,0,ingroup,1,2,green,60,50,10,40,40,5,75,0.75,0.6032,0.375,0.375,0.0,62,2,0.3333,0.6667,0.7778,0.3333,1
8,60.0,57.0,50,disagree,1,0,0,1,0,0,1,0,0,ingroup,1,2,green,60,50,10,40,40,5,75,0.7059,0.5846,0.3529,0.3529,0.0,64,2,0.3333,0.5556,0.6667,0.3333,1
8,71.0,69.0,50,agree,1,1,10,1,30,0,0,0,20,ingroup,0,2,green,60,50,10,40,40,5,75,0.7222,0.5758,0.3333,0.3333,0.2222222222222222,65,2,0.3333,0.5556,0.5556,0.3333,1
8,67.0,63.0,30,disagree,3,1,50,1,50,0,0,0,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.619,0.5672,0.5714,0.4286,0.0,66,2,0.5556,0.5556,0.4444,0.4444,1
8,66.0,64.0,30,disagree,1,0,30,0,20,0,1,1,-10,ingroup,0,2,green,60,50,10,40,40,5,75,0.6842,0.5652,0.3158,0.3158,-0.3333333333333333,68,2,0.3333,0.5556,0.3333,0.3333,1
8,68.0,65.0,50,agree,1,1,10,1,20,0,0,0,10,ingroup,0,2,green,60,50,10,40,40,5,75,0.7,0.5571,0.3,0.3,0.1111111111111111,69,2,0.2222,0.4444,0.3333,0.2222,1
8,58.0,60.0,20,disagree,3,1,60,1,50,1,1,1,-10,outgroup,0,2,green,60,50,10,40,40,5,75,0.5909,0.5634,0.5455,0.4091,-0.16666666666666666,70,2,0.5556,0.4444,0.2222,0.3333,1
8,58.0,57.0,20,agree,4,0,20,0,20,0,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.75,0.5694,0.6667,0.5833,0.0,71,2,0.5556,0.7778,0.2222,0.5556,1
8,55.0,60.0,30,agree,4,1,20,1,20,1,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.7692,0.5676,0.6923,0.6154,0.0,73,2,0.6667,0.7778,0.3333,0.6667,1
8,59.0,60.0,10,disagree,4,0,0,0,0,1,0,0,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.7143,0.56,0.7143,0.5714,0.0,74,2,0.7778,0.8889,0.4444,0.7778,1
8,69.0,67.0,20,disagree,4,0,5,1,5,0,1,0,0,outgroup,1,2,green,60,50,10,40,40,5,75,0.6667,0.5526,0.6667,0.5333,0.0,75,2,0.7778,0.7778,0.4444,0.6667,1
8,57.0,58.0,10,agree,4,0,20,0,20,1,0,0,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.6875,0.5513,0.625,0.5,0.0,77,2,0.6667,0.6667,0.5556,0.5556,1
8,63.0,59.0,10,disagree,1,0,5,0,5,0,1,1,0,ingroup,0,2,green,60,50,10,40,40,5,75,0.6667,0.557,0.2857,0.2857,0.0,78,2,0.2222,0.5556,0.4444,0.2222,1
8,56.0,62.0,30,agree,4,0,20,0,30,1,0,0,10,outgroup,0,2,green,60,50,10,40,40,5,75,0.7059,0.55,0.5882,0.4706,0.125,79,2,0.6667,0.7778,0.5556,0.5556,1
8,56.0,60.0,20,disagree,3,1,30,1,50,1,1,1,20,outgroup,0,2,green,60,50,10,40,40,5,75,0.5652,0.561,0.5217,0.3913,0.2857142857142857,81,2,0.5556,0.4444,0.4444,0.3333,1
8,54.0,57.0,10,agree,3,0,50,0,50,1,0,0,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.5833,0.5542,0.5,0.375,0.0,82,2,0.5556,0.4444,0.5556,0.3333,1
8,50.0,56.0,10,disagree,4,0,70,0,50,1,0,0,-20,outgroup,0,2,green,60,50,10,40,40,5,75,0.6667,0.5476,0.6111,0.4444,-0.2857142857142857,83,2,0.5556,0.7778,0.4444,0.4444,1
8,73.0,72.0,20,agree,1,1,15,1,20,0,0,0,5,ingroup,0,2,green,60,50,10,40,40,5,75,0.6818,0.5412,0.2727,0.2727,0.058823529411764705,84,2,0.1111,0.4444,0.4444,0.1111,1
8,54.0,56.0,5,agree,1,0,5,0,10,1,0,0,5,ingroup,0,2,green,60,50,10,40,40,5,75,0.6957,0.5349,0.2609,0.2609,0.05263157894736842,85,2,0.1111,0.4444,0.4444,0.1111,1
8,52.0,59.0,10,agree,4,1,10,1,20,1,1,1,10,outgroup,0,2,green,60,50,10,40,40,5,75,0.6842,0.5402,0.6316,0.4737,0.1111111111111111,86,2,0.5556,0.6667,0.3333,0.3333,1
8,68.0,67.0,10,agree,4,0,0,0,10,0,1,1,10,outgroup,0,2,green,60,50,10,40,40,5,75,0.7,0.5455,0.65,0.5,0.1,87,2,0.6667,0.6667,0.4444,0.4444,1
8,66.0,65.0,20,agree,4,1,15,1,20,0,0,0,5,outgroup,0,2,green,60,50,10,40,40,5,75,0.7143,0.5393,0.619,0.4762,0.058823529411764705,88,2,0.6667,0.6667,0.4444,0.4444,1
8,60.0,63.0,20,agree,4,0,20,0,25,1,0,0,5,outgroup,0,2,green,60,50,10,40,40,5,75,0.7273,0.5333,0.5909,0.4545,0.0625,89,2,0.5556,0.6667,0.4444,0.3333,1
8,67.0,68.0,20,agree,3,1,5,1,5,1,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.6,0.5385,0.52,0.4,0.0,90,2,0.4444,0.4444,0.3333,0.2222,1
8,66.0,64.0,30,agree,3,0,10,0,15,0,1,1,5,outgroup,0,2,green,60,50,10,40,40,5,75,0.6154,0.5435,0.5385,0.4231,0.05555555555555555,91,2,0.5556,0.4444,0.3333,0.3333,1
8,53.0,55.0,10,disagree,1,1,20,1,15,1,1,1,-5,ingroup,0,2,green,60,50,10,40,40,5,75,0.6667,0.5484,0.25,0.25,-0.25,92,2,0.1111,0.5556,0.4444,0.1111,1
8,64.0,62.0,20,agree,4,1,20,1,20,0,0,0,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.7391,0.5426,0.5652,0.4348,0.0,93,2,0.4444,0.6667,0.5556,0.2222,1
8,74.0,76.0,20,disagree,3,1,5,1,5,1,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.5926,0.5474,0.5185,0.4074,0.0,94,2,0.5556,0.5556,0.5556,0.4444,1
8,60.0,57.0,10,agree,1,0,80,0,80,0,1,1,0,ingroup,0,2,green,60,50,10,40,40,5,75,0.68,0.5521,0.28,0.28,0.0,95,2,0.0,0.4444,0.6667,0.0,1
8,52.0,47.0,40,agree,1,0,100,0,100,0,1,1,0,ingroup,0,2,green,60,50,10,40,40,5,75,0.6923,0.5567,0.3077,0.3077,0.0,96,2,0.1111,0.5556,0.6667,0.1111,1
8,66.0,67.0,20,agree,1,1,40,1,40,1,1,1,0,ingroup,0,2,green,60,50,10,40,40,5,75,0.7037,0.5612,0.3333,0.3333,0.0,97,2,0.2222,0.6667,0.6667,0.2222,1
8,78.0,72.0,10,agree,4,0,50,0,50,0,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.75,0.5657,0.5833,0.4583,0.0,98,2,0.3333,0.7778,0.7778,0.2222,1
8,47.0,52.0,20,agree,4,0,50,0,50,1,0,0,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.76,0.56,0.56,0.44,0.0,99,2,0.4444,0.8889,0.8889,0.3333,1
8,59.0,62.0,10,agree,4,1,40,1,50,1,1,1,10,outgroup,0,2,green,60,50,10,40,40,5,75,0.7692,0.5769,0.5769,0.4615,0.16666666666666666,103,2,0.4444,0.8889,0.8889,0.3333,1
8,69.0,71.0,40,agree,1,1,20,1,30,1,1,1,10,ingroup,0,2,green,60,50,10,40,40,5,75,0.7143,0.581,0.3571,0.3571,0.125,104,2,0.3333,0.6667,0.8889,0.3333,1
8,69.0,67.0,10,agree,1,0,10,0,10,0,1,1,0,ingroup,0,2,green,60,50,10,40,40,5,75,0.7241,0.5849,0.3793,0.3793,0.0,105,2,0.4444,0.7778,0.8889,0.4444,1
8,54.0,52.0,10,agree,3,0,70,0,70,0,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.6071,0.5888,0.5357,0.4286,0.0,106,2,0.4444,0.4444,0.8889,0.3333,1
8,54.0,52.0,5,agree,4,0,70,0,70,0,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.7778,0.5926,0.5926,0.4815,0.0,107,2,0.5556,0.8889,0.8889,0.4444,1
8,46.0,50.0,30,agree,3,1,30,1,30,1,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.6207,0.5963,0.5517,0.4483,0.0,108,2,0.4444,0.4444,0.8889,0.3333,1
8,57.0,56.0,20,agree,4,1,10,1,15,0,0,0,5,outgroup,0,2,green,60,50,10,40,40,5,75,0.7857,0.5909,0.5714,0.4643,0.05555555555555555,109,2,0.5556,1.0,1.0,0.5556,1
8,49.0,54.0,10,disagree,4,0,20,0,5,1,0,0,-15,outgroup,0,2,green,60,50,10,40,40,5,75,0.7586,0.5893,0.5862,0.4483,-0.75,111,2,0.4444,1.0,0.8889,0.4444,1
8,54.0,51.0,10,agree,4,0,60,0,60,0,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.7667,0.5877,0.6,0.4667,0.0,113,2,0.4444,0.8889,0.6667,0.3333,1
8,64.0,67.0,5,agree,1,1,10,1,10,1,1,1,0,ingroup,0,2,green,60,50,10,40,40,5,75,0.7333,0.5913,0.4,0.4,0.0,114,2,0.5556,0.7778,0.6667,0.5556,1
8,59.0,58.0,20,disagree,3,0,50,0,50,0,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.6,0.5948,0.5333,0.4333,0.0,115,2,0.5556,0.5556,0.6667,0.4444,1
8,67.0,60.0,20,agree,4,0,40,0,40,0,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.7742,0.5983,0.6129,0.4839,0.0,116,2,0.5556,0.8889,0.6667,0.4444,1
8,64.0,62.0,3,agree,3,0,30,0,30,0,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.6129,0.6017,0.5484,0.4516,0.0,117,2,0.4444,0.5556,0.6667,0.4444,1
8,60.0,61.0,30,agree,1,1,10,1,20,1,1,1,10,ingroup,0,2,green,60,50,10,40,40,5,75,0.7419,0.6066,0.4194,0.4194,0.1111111111111111,121,2,0.6667,0.8889,0.7778,0.6667,1
8,63.0,67.0,20,agree,1,1,30,1,30,1,1,1,0,ingroup,0,2,green,60,50,10,40,40,5,75,0.75,0.6098,0.4375,0.4375,0.0,122,2,0.7778,0.8889,0.8889,0.7778,1
8,63.0,67.0,10,disagree,4,1,30,1,10,1,1,1,-20,outgroup,0,2,green,60,50,10,40,40,5,75,0.75,0.616,0.5938,0.4688,-0.6666666666666666,124,2,0.6667,0.8889,0.8889,0.5556,1
8,53.0,59.0,10,agree,4,1,70,1,70,1,1,1,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.7576,0.619,0.6061,0.4848,0.0,125,2,0.6667,0.7778,0.8889,0.5556,1
8,53.0,55.0,10,disagree,3,1,10,1,5,1,1,1,-5,outgroup,0,2,green,60,50,10,40,40,5,75,0.5938,0.6279,0.5312,0.4375,-0.5,128,2,0.5556,0.6667,0.8889,0.5556,1
8,63.0,62.0,20,agree,3,1,20,1,20,0,0,0,0,outgroup,0,2,green,60,50,10,40,40,5,75,0.6061,0.6231,0.5152,0.4242,0.0,129,2,0.5556,0.6667,0.8889,0.5556,1
8,60.0,61.0,5,agree,1,1,20,1,20,1,1,1,0,ingroup,0,2,green,60,50,10,40,40,5,75,0.7576,0.626,0.4545,0.4545,0.0,130,2,0.8889,0.8889,0.8889,0.8889,1
8,58.0,56.0,10,disagree,1,0,40,0,50,0,1,1,10,outgroup,0,3,red,80,80,30,10,10,30,40,0.0,1.0,0.0,0.0,0.16666666666666666,0,3,0.0,0.0,1.0,0.0,1
8,42.0,47.0,10,agree,4,1,20,1,30,1,1,1,10,ingroup,0,3,red,80,80,30,10,10,30,40,1.0,1.0,1.0,1.0,0.125,1,3,1.0,1.0,1.0,1.0,1
8,71.0,67.0,5,disagree,1,0,30,0,30,0,1,1,0,outgroup,0,3,red,80,80,30,10,10,30,40,0.0,1.0,0.0,0.0,0.0,2,3,0.0,0.0,1.0,0.0,1
8,67.0,63.0,50,agree,1,1,40,1,60,0,0,0,20,outgroup,0,3,red,80,80,30,10,10,30,40,0.3333,0.75,0.0,0.0,0.3333333333333333,3,3,0.0,0.3333,0.75,0.0,1
8,56.0,52.0,5,disagree,1,1,60,1,40,0,0,0,-20,outgroup,0,3,red,80,80,30,10,10,30,40,0.25,0.6,0.25,0.0,-0.3333333333333333,4,3,0.25,0.25,0.6,0.0,1
8,56.0,52.0,30,disagree,4,1,30,0,20,0,0,1,-10,ingroup,1,3,red,80,80,30,10,10,30,40,0.5,0.6667,1.0,0.5,-0.3333333333333333,5,3,1.0,0.5,0.6667,0.5,1
8,57.0,58.0,30,agree,1,1,40,1,60,1,1,1,20,outgroup,0,3,red,80,80,30,10,10,30,40,0.4,0.7143,0.4,0.2,0.3333333333333333,6,3,0.4,0.4,0.7143,0.2,1
8,54.0,59.0,50,disagree,2,0,10,0,5,1,0,0,-5,outgroup,0,3,red,80,80,30,10,10,30,40,0.0,0.625,1.0,0.0,-0.5,7,3,1.0,0.0,0.625,0.0,1
8,66.0,61.0,20,agree,2,0,30,0,50,0,1,1,20,outgroup,0,3,red,80,80,30,10,10,30,40,0.5,0.6667,1.0,0.5,0.2857142857142857,8,3,1.0,0.5,0.6667,0.5,1
8,63.0,65.0,10,agree,2,1,40,1,50,1,1,1,10,outgroup,0,3,red,80,80,30,10,10,30,40,0.6667,0.7273,1.0,0.6667,0.16666666666666666,10,3,1.0,0.6667,0.6667,0.6667,1
8,64.0,59.0,10,disagree,4,0,30,1,10,0,1,0,-20,ingroup,1,3,red,80,80,30,10,10,30,40,0.3333,0.6,0.6667,0.3333,-0.6666666666666666,14,3,0.6667,0.3333,0.6667,0.3333,1
8,61.0,59.0,50,agree,2,1,30,1,50,0,0,0,20,outgroup,0,3,red,80,80,30,10,10,30,40,0.75,0.5556,0.75,0.5,0.2857142857142857,17,3,0.75,0.75,0.5556,0.5,1
8,62.0,59.0,10,agree,2,0,40,0,50,0,1,1,10,outgroup,0,3,red,80,80,30,10,10,30,40,0.8,0.5789,0.8,0.6,0.16666666666666666,18,3,0.8,0.8,0.4444,0.6,1
8,65.0,66.0,30,agree,2,1,20,1,30,1,1,1,10,outgroup,0,3,red,80,80,30,10,10,30,40,0.8333,0.6,0.8333,0.6667,0.125,19,3,0.8333,0.8333,0.4444,0.6667,1
8,70.0,68.0,10,agree,1,0,70,0,80,0,1,1,10,outgroup,0,3,red,80,80,30,10,10,30,40,0.5,0.619,0.5,0.3333,0.3333333333333333,20,3,0.5,0.5,0.4444,0.3333,1
8,55.0,56.0,20,disagree,2,1,40,1,40,1,1,1,0,outgroup,0,3,red,80,80,30,10,10,30,40,0.7143,0.6364,0.7143,0.5714,0.0,21,3,0.7143,0.7143,0.5556,0.5714,1
8,56.0,58.0,60,agree,1,0,30,0,70,1,0,0,40,outgroup,0,3,red,80,80,30,10,10,30,40,0.5714,0.6087,0.4286,0.2857,0.5714285714285714,22,3,0.4286,0.5714,0.5556,0.2857,1
8,61.0,63.0,10,agree,2,0,50,0,70,1,0,0,20,outgroup,0,3,red,80,80,30,10,10,30,40,0.75,0.6,0.625,0.5,0.4,24,3,0.625,0.75,0.6667,0.5,1
8,55.0,56.0,10,disagree,4,1,40,0,10,1,1,0,-30,ingroup,1,3,red,80,80,30,10,10,30,40,0.25,0.5926,0.5,0.25,-0.75,26,3,0.5,0.25,0.6667,0.25,1
8,48.0,50.0,25,disagree,1,1,40,0,25,1,1,0,-15,outgroup,1,3,red,80,80,30,10,10,30,40,0.5,0.5714,0.375,0.25,-0.375,27,3,0.375,0.5,0.6667,0.25,1
8,71.0,73.0,10,disagree,2,1,30,0,10,1,1,0,-20,outgroup,1,3,red,80,80,30,10,10,30,40,0.6667,0.5312,0.5556,0.4444,-0.6666666666666666,31,3,0.5556,0.6667,0.3333,0.4444,1
8,61.0,59.0,50,agree,1,1,50,1,60,0,0,0,10,outgroup,0,3,red,80,80,30,10,10,30,40,0.5556,0.5152,0.3333,0.2222,0.2,32,3,0.3333,0.5556,0.3333,0.2222,1
8,56.0,60.0,5,agree,2,0,40,0,45,1,0,0,5,outgroup,0,3,red,80,80,30,10,10,30,40,0.7,0.5,0.5,0.4,0.08333333333333333,33,3,0.5,0.7,0.2222,0.4,1
8,71.0,72.0,30,agree,4,1,30,1,30,1,1,1,0,ingroup,0,3,red,80,80,30,10,10,30,40,0.4,0.5143,0.6,0.4,0.0,34,3,0.6,0.4,0.2222,0.4,1
8,60.0,61.0,50,agree,1,1,40,1,30,1,1,1,-10,outgroup,0,3,red,80,80,30,10,10,30,40,0.6,0.5405,0.4,0.3,-0.25,36,3,0.4,0.6,0.3333,0.3,1
8,69.0,63.0,10,disagree,1,0,40,1,10,0,1,0,-30,outgroup,1,3,red,80,80,30,10,10,30,40,0.5455,0.5128,0.3636,0.2727,-0.75,38,3,0.4444,0.6667,0.3333,0.3333,1
8,64.0,62.0,10,disagree,2,1,40,0,10,0,0,1,-30,outgroup,1,3,red,80,80,30,10,10,30,40,0.6364,0.525,0.5455,0.3636,-0.75,39,3,0.4444,0.7778,0.3333,0.4444,1
8,65.0,56.0,20,agree,4,0,30,0,30,0,1,1,0,ingroup,0,3,red,80,80,30,10,10,30,40,0.5,0.5366,0.6667,0.5,0.0,40,3,0.6667,0.5,0.4444,0.5,1
8,60.0,64.0,60,agree,1,1,20,1,60,1,1,1,40,outgroup,0,3,red,80,80,30,10,10,30,40,0.5833,0.5476,0.4167,0.3333,0.5,41,3,0.4444,0.6667,0.5556,0.3333,1
8,61.0,62.0,20,disagree,2,1,40,1,40,1,1,1,0,outgroup,0,3,red,80,80,30,10,10,30,40,0.5833,0.5581,0.5,0.3333,0.0,42,3,0.4444,0.6667,0.6667,0.3333,1
8,49.0,53.0,10,agree,2,0,30,0,40,1,0,0,10,outgroup,0,3,red,80,80,30,10,10,30,40,0.6154,0.5455,0.4615,0.3077,0.14285714285714285,43,3,0.3333,0.5556,0.7778,0.2222,1
8,62.0,61.0,20,agree,4,1,40,1,60,0,0,0,20,ingroup,0,3,red,80,80,30,10,10,30,40,0.5714,0.5333,0.5714,0.4286,0.3333333333333333,44,3,0.5714,0.5714,0.6667,0.4286,1
8,55.0,57.0,5,agree,2,0,40,0,45,1,0,0,5,outgroup,0,3,red,80,80,30,10,10,30,40,0.6429,0.5106,0.4286,0.2857,0.08333333333333333,46,3,0.3333,0.5556,0.4444,0.2222,1
8,60.0,63.0,10,disagree,4,0,30,1,10,1,0,1,-20,ingroup,1,3,red,80,80,30,10,10,30,40,0.5,0.5306,0.625,0.375,-0.6666666666666666,48,3,0.625,0.5,0.5556,0.375,1
8,61.0,58.0,80,agree,2,0,70,0,90,0,1,1,20,outgroup,0,3,red,80,80,30,10,10,30,40,0.6667,0.5385,0.4667,0.3333,0.6666666666666666,51,3,0.2222,0.5556,0.4444,0.1111,1
8,69.0,65.0,100,disagree,1,0,50,1,50,0,1,0,0,outgroup,1,3,red,80,80,30,10,10,30,40,0.5385,0.537,0.3846,0.3077,0.0,53,3,0.5556,0.6667,0.5556,0.4444,1
8,56.0,59.0,10,agree,1,0,10,0,10,1,0,0,0,outgroup,0,3,red,80,80,30,10,10,30,40,0.5714,0.5273,0.3571,0.2857,0.0,54,3,0.4444,0.6667,0.5556,0.4444,1
8,64.0,69.0,80,agree,1,1,10,1,60,1,1,1,50,outgroup,0,3,red,80,80,30,10,10,30,40,0.6,0.5357,0.4,0.3333,0.5555555555555556,55,3,0.3333,0.6667,0.5556,0.3333,1
8,48.0,47.0,20,disagree,4,1,40,0,20,0,0,1,-20,ingroup,1,3,red,80,80,30,10,10,30,40,0.4444,0.5517,0.6667,0.3333,-0.5,57,3,0.6667,0.4444,0.6667,0.3333,1
8,68.0,66.0,20,disagree,4,0,40,1,20,0,1,0,-20,ingroup,1,3,red,80,80,30,10,10,30,40,0.4,0.5424,0.6,0.3,-0.5,58,3,0.6,0.4,0.6667,0.3,1
8,56.0,55.0,30,agree,2,0,40,0,70,0,1,1,30,outgroup,0,3,red,80,80,30,10,10,30,40,0.6875,0.55,0.5,0.375,0.5,59,3,0.2222,0.5556,0.6667,0.1111,1
8,74.0,73.0,10,agree,4,0,20,0,10,0,1,1,-10,ingroup,0,3,red,80,80,30,10,10,30,40,0.4545,0.5484,0.6364,0.3636,-0.5,61,3,0.5556,0.3333,0.5556,0.2222,1
8,54.0,55.0,5,agree,1,0,30,0,30,1,0,0,0,outgroup,0,3,red,80,80,30,10,10,30,40,0.625,0.5397,0.375,0.3125,0.0,62,3,0.3333,0.6667,0.5556,0.3333,1
8,54.0,53.0,5,disagree,2,0,20,1,5,0,1,0,-15,outgroup,1,3,red,80,80,30,10,10,30,40,0.6471,0.5312,0.4706,0.3529,-0.75,63,3,0.3333,0.6667,0.5556,0.2222,1
8,60.0,57.0,50,agree,1,1,20,1,60,0,0,0,40,outgroup,0,3,red,80,80,30,10,10,30,40,0.6471,0.5231,0.3529,0.2941,0.5,64,3,0.3333,0.6667,0.5556,0.3333,1
8,71.0,69.0,50,agree,1,1,30,1,60,0,0,0,30,outgroup,0,3,red,80,80,30,10,10,30,40,0.6667,0.5152,0.3333,0.2778,0.42857142857142855,65,3,0.3333,0.7778,0.4444,0.3333,1
8,74.0,68.0,20,disagree,2,0,40,1,20,0,1,0,-20,outgroup,1,3,red,80,80,30,10,10,30,40,0.6111,0.5147,0.4444,0.3333,-0.5,67,3,0.3333,0.5556,0.3333,0.2222,1
8,66.0,64.0,30,disagree,1,0,20,1,30,0,1,0,10,outgroup,1,3,red,80,80,30,10,10,30,40,0.6316,0.5072,0.3158,0.2632,0.125,68,3,0.3333,0.7778,0.3333,0.3333,1
